nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	tconst	averageRating	numVotes	ordering	category	job	characters
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0117672	4.2	24	1	actor	\N	"[""Ajeet Singh""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0135168	7.7	72	4	actor	\N	"[""Police Inspector Sunil Singh""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0137361	7.4	479	1	actor	\N	"[""Ashok""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0139046	7.2	64	2	actor	\N	"[""Dr. Rajesh Khanna""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0139107	7.0	51	2	actor	\N	"[""Ajit""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0139398	6.6	132	2	actor	\N	"[""Rajesh""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0139446	7.3	29	2	actor	\N	"[""Ram""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0139447	7.5	107	2	actor	\N	"[""Bipinchandra 'Bipin'""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0139525	6.7	255	2	actor	\N	"[""Shakti Singh"",""Shaaka""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0139548	6.8	48	1	actor	\N	"[""Prakash""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0147811	7.2	373	2	actor	\N	"[""Sunil, Chand Mehra's Son""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0148841	6.5	127	2	actor	\N	"[""Ajay Singh""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0150347	7.0	7	3	actor	\N	"[""Special Appearance""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0152148	6.2	211	2	actor	\N	"[""Yakut Jamaluddin""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0154565	7.8	518	2	actor	\N	"[""Captain Bahadur Singh""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0154706	6.6	233	1	actor	\N	"[""Kailash Gupta""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0154846	5.0	24	1	actor	\N	"[""Lakshman Chauhan""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0155073	6.4	34	1	actor	\N	"[""Shekhar 'Shaka'""]"
nm0004429	Dharmendra	1935	\N	actor,producer,miscellaneous	tt0099652,tt0073707,tt0233147,tt0070935	tt0155088	6.1	178	2	actor	\N	"[""Manu""]"
